id,n,total_ha
19841,3,8.167202712639991
19842,2,2.195447473203996
19843,1,1.0723451062168925
19844,2,1.704062753623072
19845,1,0.6317176474061794
19846,1,0.6317176474061794
19847,1,0.6317176474061794
19848,1,0.6317176474061794
19849,0,0
1985,0,0
19850,0,0
19851,1,0.6879269227630924
19852,1,0.6879269227630924
19853,1,0.6879269227630924
19854,0,0
19855,0,0
19856,0,0
19857,1,0.6317176474061794
19858,1,0.6317176474061794
19859,1,0.6317176474061794
1986,1,0.5788683653621003
19860,1,0.6317176474061794
19861,1,0.6317176474061794
19862,1,0.6317176474061794
19863,1,0.6317176474061794
19864,1,0.6317176474061794
19865,1,0.6317176474061794
19866,0,0
19867,1,1.0339037536566145
19868,0,0
19869,0,0
1987,4,6.775798375978949
19870,0,0
19871,0,0
19872,1,0.6051935804171953
19873,0,0
19874,1,0.6051935804171953
19875,0,0
19876,1,0.6051935804171953
19877,1,0.6051935804171953
19878,1,0.6051935804171953
19879,1,0.6051935804171953
1988,1,0.8610931532573887
19880,1,0.6051935804171953
19881,0,0
19882,1,0.7373523535599
19883,1,0.7373523535599
19884,0,0
19885,1,0.7373523535599
19886,1,0.7924494591888972
19887,0,0
19888,0,0
19889,0,0
1989,1,0.8610931532573887
19890,0,0
19891,1,0.7373523535599
19892,1,0.7373523535599
19893,1,0.7373523535599
19894,1,0.7373523535599
19895,0,0
19896,0,0
19897,1,0.7373523535599
19898,1,0.7373523535599
19899,1,0.7373523535599
199,1,3.0332332457662092
1990,1,0.8610931532573887
19900,1,0.7373523535599
19901,1,0.7373523535599
19902,0,0
19903,1,1.5706768741564825
19904,2,3.0563077718367797
19905,1,1.4856308976802974
19906,1,1.5706768741564825
19907,0,0
19908,0,0
19909,0,0
1991,2,2.0361969009979513
19910,0,0
19911,0,0
19912,0,0
19913,0,0
19914,0,0
19915,1,1.3304611504846253
19916,1,1.3304611504846253
19917,1,1.3304611504846253
19918,0,0
19919,0,0
1992,2,2.0361969009979513
19920,0,0
19921,0,0
19922,0,0
19923,0,0
19924,0,0
19925,0,0
19926,1,1.4378968275976367
19927,1,1.4378968275976367
19928,0,0
19929,0,0
1993,1,0.5788683653621003
19930,0,0
19931,0,0
19932,1,0.7233118607736193
19933,2,2.1970847935541067
19934,3,2.9460188732880632
19935,3,2.9460188732880632
19936,0,0
19937,0,0
19938,0,0
19939,0,0
1994,1,0.5788683653621003
19940,0,0
19941,0,0
19942,2,2.222707012514444
19943,1,0.7489340797339566
19944,0,0
19945,1,0.7489340797339566
19946,1,0.7489340797339566
19947,2,2.1868309073315935
19948,1,1.4378968275976367
19949,1,1.4378968275976367
1995,2,2.0361695976940446
19950,1,1.4378968275976367
19951,1,1.4378968275976367
19952,1,1.4378968275976367
19953,1,1.4378968275976367
19954,1,1.4378968275976367
19955,1,1.4378968275976367
19956,1,1.4378968275976367
19957,1,1.4378968275976367
19958,1,1.4378968275976367
19959,0,0
1996,1,0.5788683653621003
19960,1,1.4378968275976367
19961,1,1.4378968275976367
19962,1,1.4378968275976367
19963,1,1.4378968275976367
19964,1,1.4378968275976367
19965,0,0
19966,0,0
19967,0,0
19968,0,0
19969,0,0
1997,2,1.439961518619489
19970,1,1.3304611504846253
19971,0,0
19972,0,0
19973,0,0
19974,0,0
19975,0,0
19976,1,1.170861383046955
19977,1,1.170861383046955
19978,0,0
19979,0,0
1998,1,0.5788683653621003
19980,1,1.3304611504846253
19981,1,0.7909153562661319
19982,1,0.7909153562661319
19983,0,0
19984,0,0
19985,1,1.3304611504846253
19986,1,1.3304611504846253
19987,0,0
19988,0,0
19989,0,0
1999,3,3.6498395689139027
19990,1,0.9927004893584177
19991,1,0.9927004893584177
19992,0,0
19993,2,1.7836158456245497
19994,1,0.9927004893584177
19995,1,0.9927004893584177
19996,2,1.7836158456245497
19997,0,0
19998,0,0
19999,0,0
2,0,0
20,2,2.2879501903469968
200,1,3.0332332457662092
2000,1,1.1751037477405626
20000,0,0
20001,0,0
20002,0,0
20003,0,0
20004,2,1.6799813440551516
20005,1,0.6872808546967338
20006,0,0
20007,0,0
2001,1,1.1751037477405626
20012,0,0
20013,0,0
20014,1,0.6872808546967338
20015,2,1.6799813440551516
20016,2,1.6799813440551516
20017,0,0
20018,1,0.6872808546967338
20019,0,0
2002,4,4.198631183268025
20020,2,1.6799813440551516
20021,1,1.1198670720729045
20022,1,0.9927004893584177
20023,1,0.9927004893584177
20024,1,1.1198670720729045
20025,1,1.1198670720729045
20026,1,1.1198670720729045
20027,1,1.1198670720729045
20028,0,0
20029,1,0.6616776818561834
2003,1,1.6396988497689367
20030,1,1.1198670720729045
20031,0,0
20032,0,0
20033,0,0
20034,0,0
20035,2,1.4268753492783346
20036,0,0
20037,1,0.6359599930122029
20038,1,0.6359599930122029
20039,1,0.6359599930122029
2004,3,3.6615481312805787
20040,1,0.6359599930122029
20041,1,0.6359599930122029
20042,3,3.5079751465595805
20043,3,3.5079751465595805
20044,1,0.7909153562661319
20045,1,0.7909153562661319
20046,1,0.7909153562661319
20047,1,1.170861383046955
20048,2,2.342446946201858
20049,1,0.7909153562661319
2005,1,1.1868123101072385
20050,1,0.7909153562661319
20051,1,0.7909153562661319
20052,0,0
20053,1,0.7909153562661319
20054,1,0.7909153562661319
20055,1,0.7909153562661319
20056,3,2.5977367323252896
20057,2,1.4268753492783346
20058,2,1.4268753492783346
20059,1,1.170861383046955
2006,1,1.1868123101072385
20060,1,1.170861383046955
20061,1,1.170861383046955
20062,0,0
20063,0,0
20064,2,2.342446946201858
20065,2,2.342446946201858
20066,1,1.1715855631549028
20067,2,2.342446946201858
20068,2,2.342446946201858
20069,2,2.342446946201858
2007,1,1.0477518842861755
20070,2,2.342446946201858
20071,3,2.978406939214061
20072,0,0
20073,0,0
20074,2,2.8720151535473777
20075,2,2.8720151535473777
20076,1,1.700429590392475
20077,1,1.700429590392475
20078,0,0
20079,0,0
2008,1,1.0477518842861755
20080,0,0
20081,1,1.700429590392475
20082,1,1.700429590392475
20083,0,0
20084,0,0
20085,2,4.323374880449544
20086,1,1.1198670720729045
20087,0,0
20088,0,0
20089,0,0
2009,0,0
20090,0,0
20091,0,0
20092,0,0
20093,0,0
20094,0,0
20095,0,0
20096,0,0
20097,0,0
20098,0,0
20099,0,0
201,1,3.0332332457662092
2010,1,1.1868123101072385
20100,1,0.6616776818561834
20101,1,0.6616776818561834
20102,1,0.6616776818561834
20103,1,1.1198670720729045
20104,1,1.1198670720729045
20105,1,1.1198670720729045
20106,0,0
20107,0,0
20108,0,0
20109,1,0.6616776818561834
2011,0,0
20110,1,0.6616776818561834
20115,0,0
20116,0,0
20117,0,0
20118,0,0
20119,0,0
2012,1,1.6396988497689367
20120,0,0
20121,1,1.0154074179133865
20122,0,0
20123,0,0
20124,2,5.193461696128686
20125,3,8.27923002342761
20126,3,8.27923002342761
20127,1,2.9332477980093565
20128,2,2.115390241651656
20129,1,1.240549910450331
2013,2,2.162434282270074
20130,1,1.240549910450331
20131,3,2.7584520455203485
20132,2,2.115390241651656
20133,3,2.7657700758739843
20134,2,1.6064928661010578
20135,2,1.6064928661010578
20136,2,1.525220165423653
20137,0,0
20138,2,4.323374880449544
20139,2,4.323374880449544
2014,2,2.162434282270074
20140,0,0
20141,3,2.8558431163413918
20142,0,0
20143,3,2.684228556504566
20144,3,5.177111023959448
20145,3,5.33878229836293
20146,2,1.8547896299256477
20147,5,4.56784027082359
20148,4,3.552432852910203
20149,4,3.481165736284689
2015,0,0
20150,4,3.2760568979617672
20151,3,2.311882942459872
20152,1,1.0354410721274092
20153,3,2.7657700758739843
20154,5,4.1769469751294235
20155,5,4.356006067486014
20156,4,3.2760568979617672
20157,4,3.2760568979617672
20158,3,2.50794180257502
20159,1,1.0354410721274092
2016,1,0.8610931532573887
20160,1,1.0354410721274092
20161,0,0
20162,0,0
20163,1,0.9561130318787299
20164,2,1.6064928661010578
20165,2,1.6064928661010578
20166,0,0
20167,0,0
20168,0,0
20169,0,0
2017,1,0.8610931532573887
20170,0,0
20171,0,0
20172,0,0
20173,0,0
20174,0,0
20175,0,0
20176,0,0
20177,0,0
20178,0,0
20179,0,0
2018,0,0
20180,0,0
20181,0,0
20182,0,0
20183,0,0
20184,1,0.5798663210558006
20185,1,0.5798663210558006
20186,0,0
20187,1,0.7208638956306502
20188,0,0
20189,1,1.4265750346305315
2019,0,0
20190,0,0
20191,0,0
20192,0,0
20193,0,0
20194,0,0
20195,0,0
20196,0,0
20197,0,0
20198,2,1.4597860238679103
20199,2,1.4597860238679103
202,1,3.0332332457662092
2020,0,0
20200,2,1.4597860238679103
20201,2,1.4597860238679103
20202,1,0.5036729919891805
20203,0,0
20204,0,0
20205,0,0
2021,2,1.052947856288962
20210,0,0
20211,0,0
20212,0,0
20213,0,0
20214,0,0
20215,0,0
20216,0,0
20217,0,0
20218,0,0
20219,0,0
2022,1,1.0477518842861755
20220,0,0
20221,0,0
20222,0,0
20223,0,0
20224,0,0
20225,0,0
20226,0,0
20227,0,0
20228,0,0
20229,0,0
2023,1,1.0477518842861755
20230,0,0
20231,1,0.6651118747207336
20232,0,0
20233,0,0
20234,1,1.464470857208781
20235,0,0
20236,1,2.5082355841156097
20237,2,3.972706441324391
20238,2,3.972706441324391
20239,1,2.5082355841156097
2024,2,2.687450734055112
20240,1,2.5082355841156097
20241,1,2.5082355841156097
20242,1,2.5082355841156097
20243,1,2.5082355841156097
20244,1,2.5082355841156097
20245,1,2.5082355841156097
20246,2,3.972706441324391
20247,2,3.972706441324391
20248,1,2.5082355841156097
20249,3,3.822413948884141
2025,2,1.5779643080740002
20250,3,3.822413948884141
20251,4,5.286884806092922
20252,3,4.624091065302026
20253,2,3.972706441324391
20254,3,4.624091065302026
20255,5,6.100429575626622
20256,3,3.822413948884141
20257,3,3.822413948884141
20258,2,1.3141783647685312
20259,3,2.1277231343022316
2026,1,0.5302124237878248
20260,4,4.635958718417841
20261,3,2.1277231343022316
20262,1,0.8135447695337004
20263,2,1.4763385103245965
20264,1,0.6627937407908961
20265,2,1.4763385103245965
20266,2,2.2188077423585404
20267,1,1.40526297282484
20268,1,1.40526297282484
20269,1,1.40526297282484
2027,1,0.5302124237878248
20270,2,2.2188077423585404
20271,1,1.40526297282484
20272,1,1.40526297282484
20273,1,1.40526297282484
20274,1,1.40526297282484
20275,2,2.1388426794868107
20276,2,2.1388426794868107
20277,1,1.2086201356437871
20278,1,1.40526297282484
20279,1,1.40526297282484
2028,0,0
20280,0,0
20281,1,1.2086201356437871
20282,2,2.1388426794868107
20283,2,2.1388426794868107
20284,2,2.1388426794868107
20285,2,2.1388426794868107
20286,2,2.1388426794868107
20287,2,2.1388426794868107
20288,2,2.1388426794868107
20289,0,0
2029,0,0
20290,1,0.5498486594807822
20291,1,0.5498486594807822
20292,0,0
20293,1,0.9302225438430236
20294,1,0.5498486594807822
20295,0,0
20296,0,0
20297,2,4.021351662451497
20298,1,0.5498486594807822
20299,2,3.869405449074158
203,1,3.0332332457662092
2030,0,0
20300,2,3.869405449074158
20301,2,6.612633000365715
20302,2,6.612633000365715
20303,3,7.4055732161326135
20304,4,8.977473956056478
20305,3,8.184533740289579
20306,3,7.253627002755273
20307,2,3.869405449074158
20308,2,3.869405449074158
20309,2,3.869405449074158
2031,1,1.3135098602687474
20310,2,3.869405449074158
20311,1,0.6409940023895586
20312,1,0.6409940023895586
20313,2,3.869405449074158
20314,2,3.869405449074158
20315,4,8.825527742679139
20316,3,5.4413061889980225
20317,1,0.6409940023895586
20318,1,0.6837537935222499
20319,5,8.469012871443672
2032,1,1.3135098602687474
20320,4,5.084791317762557
20321,5,10.50682937996388
20322,6,11.14782338235344
20323,5,10.50682937996388
20324,6,11.697424318128272
20325,5,8.469012871443672
20326,5,8.469012871443672
20327,4,5.084791317762557
20328,4,8.977473956056478
20329,4,8.977473956056478
2033,0,0
20330,3,5.749062509371879
20331,4,6.861407187563894
20332,2,1.9052848939589135
20333,3,4.322787264267932
20334,5,8.390762611471297
20335,6,11.29976959573078
20336,5,8.469012871443672
20337,6,9.581357549635687
20338,4,5.084791317762557
20339,3,3.512890577838692
2034,1,1.0477518842861755
20340,1,0.7929402157668984
20341,1,0.7929402157668984
20342,2,4.1771617694480145
20343,2,4.1771617694480145
20344,1,0.7929402157668984
20345,1,0.7929402157668984
20346,1,0.7929402157668984
20347,2,1.9052848939589135
20348,3,5.289506447640029
20349,2,1.9052848939589135
2035,1,1.0477518842861755
20350,2,1.9052848939589135
20351,1,0.7929402157668984
20352,0,0
20353,1,1.1123446781920152
20354,1,1.85884840974221
20355,1,0.7929402157668984
20356,1,0.7929402157668984
20357,1,1.85884840974221
20358,1,1.85884840974221
20359,1,0.7929402157668984
2036,2,1.5779643080740002
20360,0,0
20361,1,1.85884840974221
20362,0,0
20363,2,1.797158552696224
20364,3,3.622170629765332
20365,3,3.656006962438434
20366,3,3.656006962438434
20367,3,3.622170629765332
20368,3,3.622170629765332
20369,3,3.656006962438434
2037,0,0
20370,2,2.447386826794647
20371,1,1.85884840974221
20372,0,0
20373,0,0
20374,3,3.622170629765332
20375,4,4.85469085621867
20376,4,4.85469085621867
20377,3,3.622170629765332
20378,3,3.622170629765332
20379,2,2.447386826794647
2038,1,1.0477518842861755
20380,2,2.447386826794647
20381,2,2.447386826794647
20382,0,0
20383,0,0
20384,1,1.232520226453338
20385,3,4.38130931058406
20386,4,5.556093113554744
20387,2,2.407304029424023
20388,1,1.232520226453338
20389,1,1.232520226453338
2039,1,0.5065216344272252
20390,2,2.407304029424023
20391,2,2.407304029424023
20392,2,2.407304029424023
20393,4,5.344977988995058
20394,5,6.144631530607181
20395,3,2.99584244647646
20396,3,2.99584244647646
20397,0,0
20398,0,0
20399,0,0
2040,1,0.5065216344272252
20400,0,0
20401,1,1.174783802970685
20402,0,0
20403,2,1.7633222200231218
20404,3,3.622170629765332
20405,2,1.7633222200231218
20406,0,0
20407,0,0
20408,0,0
20409,0,0
2041,1,0.5065216344272252
20410,3,3.822413948884141
20411,2,1.3141783647685312
20412,2,1.3141783647685312
20413,0,0
20414,0,0
20415,1,0.6627937407908961
20416,1,0.6627937407908961
20417,1,0.6627937407908961
20418,0,0
20419,0,0
2042,0,0
20420,0,0
20421,0,0
20422,0,0
20423,0,0
20424,0,0
20425,0,0
20426,0,0
20427,0,0
20428,0,0
20429,0,0
2043,0,0
20430,0,0
20431,0,0
20432,0,0
20433,0,0
20434,0,0
20435,2,3.4956291596677618
20436,2,3.4956291596677618
20437,2,3.4956291596677618
20438,2,3.4956291596677618
20439,1,0.7544480370538775
2044,0,0
20440,1,0.7544480370538775
20441,1,0.7544480370538775
20442,1,0.7544480370538775
20443,3,3.9140682451471225
20444,1,2.5082355841156097
20445,3,3.822413948884141
20446,4,4.576861985938018
20447,3,3.822413948884141
20448,4,4.576861985938018
20449,4,4.576861985938018
2045,0,0
20450,2,3.2626836211694874
20451,2,3.4956291596677618
20452,2,3.2626836211694874
20453,3,3.9140682451471225
20454,2,3.062881956756162
20455,1,2.5082355841156097
20456,2,3.062881956756162
20457,3,6.003864743783372
20458,4,6.558511116423924
20459,3,5.804063079370046
2046,0,0
20460,3,5.804063079370046
20461,2,3.2958274952544366
20462,2,3.2958274952544366
20463,2,3.2958274952544366
20464,3,4.050275532308314
20465,1,2.7411811226138845
20466,2,3.2958274952544366
20467,0,0
20468,1,0.6651118747207336
20469,1,0.6651118747207336
2047,0,0
20470,1,0.6651118747207336
20471,1,0.6651118747207336
20472,1,0.6651118747207336
20473,1,0.6651118747207336
20474,1,0.554646372640552
20475,1,0.6651118747207336
20476,1,0.554646372640552
20477,2,1.2197582473612858
20478,1,0.6651118747207336
20479,2,3.062881956756162
2048,1,1.0477518842861755
20480,1,0.554646372640552
20481,1,0.6651118747207336
20482,0,0
20483,0,0
20484,2,69.86599888500389
20485,1,69.20088701028315
20486,1,69.20088701028315
20487,0,0
20488,1,69.20088701028315
20489,1,69.20088701028315
2049,0,0
20490,0,0
20491,0,0
20492,1,69.20088701028315
20493,1,69.20088701028315
20494,1,1.4746162594058552
20495,2,70.675503269689
20496,0,0
20497,0,0
20498,0,0
20499,2,3.2958274952544366
205,1,3.0332332457662092
2050,0,0
20500,1,2.7411811226138845
20501,1,2.7411811226138845
20502,1,2.7411811226138845
20503,0,0
20504,1,2.7411811226138845
20505,1,2.7411811226138845
20506,2,70.675503269689
20507,1,1.4746162594058552
20508,1,1.4746162594058552
20509,1,1.4746162594058552
2051,0,0
20510,1,1.4746162594058552
20511,0,0
20512,0,0
20513,0,0
20514,0,0
20515,1,1.4746162594058552
20516,1,1.4746162594058552
20517,1,1.4746162594058552
20518,2,70.675503269689
20519,1,1.4746162594058552
2052,0,0
20520,1,1.4746162594058552
20521,1,1.4746162594058552
20522,1,1.4746162594058552
20523,0,0
20524,0,0
20525,0,0
20526,1,1.4746162594058552
20527,1,0.6250682454346679
20528,1,0.6250682454346679
20529,1,0.6250682454346679
2053,1,0.5065216344272252
20530,1,0.6250682454346679
20531,1,0.6250682454346679
20532,0,0
20533,0,0
20534,0,0
20535,0,0
20536,0,0
20537,0,0
20538,0,0
20539,0,0
2054,0,0
20540,0,0
20541,0,0
20542,0,0
20543,1,2.7411811226138845
20544,2,3.2729653239705137
20545,1,0.531784201356629
20546,1,0.531784201356629
20547,0,0
20548,1,0.531784201356629
20549,1,0.531784201356629
2055,4,2.612178088519303
20550,1,0.531784201356629
20551,0,0
20552,0,0
20553,0,0
20554,0,0
20555,0,0
20556,0,0
20557,0,0
20558,0,0
20559,0,0
2056,2,1.376315185639076
20560,1,0.531784201356629
20561,2,1.3954375682143496
20562,0,0
20563,0,0
20564,0,0
20565,0,0
20566,0,0
20567,2,3.4956291596677618
20568,1,0.7544480370538775
20569,1,0.531784201356629
2057,1,0.8615241721643601
20570,1,0.531784201356629
20571,2,1.3954375682143496
20572,2,1.3954375682143496
20573,1,0.531784201356629
20574,1,0.531784201356629
20575,1,0.531784201356629
20576,1,0.531784201356629
20577,1,0.531784201356629
20578,2,1.3954375682143496
20579,1,0.8636533668577205
2058,1,0.8615241721643601
20580,1,0.8636533668577205
20581,1,0.8636533668577205
20582,0,0
20583,0,0
20584,1,0.8636533668577205
20585,1,0.8636533668577205
20586,1,0.8636533668577205
20587,0,0
20588,0,0
20589,0,0
2059,1,0.8615241721643601
20590,0,0
20591,0,0
20592,0,0
20593,0,0
20594,0,0
20595,0,0
20596,0,0
20597,0,0
20598,0,0
20599,0,0
2060,1,0.8615241721643601
20600,0,0
20601,0,0
20602,0,0
20603,0,0
20604,1,1.232520226453338
20605,2,3.581655768971937
20606,0,0
20607,0,0
20608,0,0
20609,0,0
2061,1,0.8615241721643601
20610,0,0
20611,0,0
20612,0,0
20613,2,3.581655768971937
20614,1,1.232520226453338
20615,1,0.8636533668577205
20616,1,0.8636533668577205
20617,1,0.8636533668577205
20618,1,0.8636533668577205
20619,0,0
2062,1,0.8615241721643601
20620,1,0.8636533668577205
20621,0,0
20622,1,0.5252557558334782
20623,1,0.8636533668577205
20624,1,0.8636533668577205
20625,1,0.8636533668577205
20626,0,0
20627,0,0
20628,0,0
20629,0,0
2063,1,0.8615241721643601
20630,0,0
20631,0,0
20632,0,0
20633,0,0
20634,0,0
20635,0,0
20636,1,0.8213627202320843
20637,0,0
20638,0,0
20639,1,0.5252557558334782
2064,1,0.8615241721643601
20640,1,0.5252557558334782
20641,1,0.5252557558334782
20642,0,0
20643,1,0.8213627202320843
20644,0,0
20645,0,0
20646,1,0.8213627202320843
20647,1,0.8213627202320843
20648,1,0.8213627202320843
20649,1,0.8213627202320843
2065,1,0.8615241721643601
20650,1,0.8213627202320843
20651,1,0.8213627202320843
20652,1,0.8213627202320843
20653,1,0.5252557558334782
20654,0,0
20655,1,0.8213627202320843
20656,0,0
20657,0,0
20658,0,0
20659,0,0
2066,2,1.4415217055794782
20660,0,0
20661,0,0
20662,0,0
20663,1,1.6203930090097478
20664,0,0
20665,1,16.699652715184826
20666,1,0.5252557558334782
20667,2,2.145648764843226
20668,2,2.145648764843226
20669,3,18.845301480028052
2067,1,0.5799975334151183
20670,1,1.6203930090097478
20671,2,18.320045724194575
20672,2,18.320045724194575
20673,2,18.320045724194575
20674,1,16.699652715184826
20675,1,0.5252557558334782
20676,1,0.5252557558334782
20677,4,5.294437848973947
20678,2,2.145648764843226
20679,2,2.874391298352077
2068,3,2.0973870750445873
20680,2,2.874391298352077
20681,1,0.5252557558334782
20682,1,0.5252557558334782
20683,1,0.5252557558334782
20684,2,3.1487890841307213
20685,2,3.1487890841307213
20686,2,18.320045724194575
20687,1,1.6203930090097478
20688,2,18.320045724194575
20689,1,16.699652715184826
2069,2,1.2358629028802273
20690,1,16.699652715184826
20691,1,1.6203930090097478
20692,3,2.99584244647646
20693,4,4.85469085621867
20694,2,2.447386826794647
20695,0,0
20696,2,1.7633222200231218
20697,0,0
20698,0,0
20699,2,3.1487890841307213
207,1,3.0332332457662092
2070,2,1.4415217055794782
20700,0,0
20701,0,0
20702,0,0
20703,0,0
20704,0,0
20705,0,0
20706,0,0
20707,0,0
20708,0,0
20709,0,0
2071,2,1.4415217055794782
20710,0,0
20711,1,16.699652715184826
20712,1,16.699652715184826
20713,0,0
20714,1,16.699652715184826
20715,1,16.699652715184826
20716,1,1.1123446781920152
20717,1,1.1123446781920152
20718,1,1.1123446781920152
20719,1,1.1123446781920152
2072,2,1.4415217055794782
20720,0,0
20721,0,0
20722,0,0
20723,0,0
20724,0,0
20725,0,0
20726,0,0
20727,0,0
20728,1,1.1123446781920152
20729,1,1.1123446781920152
2073,2,1.2358629028802273
20730,1,1.1123446781920152
20731,1,1.1123446781920152
20732,1,1.1123446781920152
20733,1,1.1123446781920152
20734,0,0
20735,1,0.762480200880114
20736,2,1.8748248790721291
20737,0,0
20738,1,0.762480200880114
20739,1,0.762480200880114
2074,4,3.3815418888015674
20740,0,0
20741,1,1.2092677932069638
20742,1,1.2092677932069638
20743,3,6.182456661467347
20744,2,6.457063208942767
20745,1,1.2092677932069638
20746,1,1.2092677932069638
20747,1,1.2092677932069638
20748,1,1.2092677932069638
20749,2,2.538566416370566
2075,3,2.8667508753268516
20750,3,4.079288600496668
20751,3,3.384468430684437
20752,2,2.6342940067532474
20753,3,6.189405680381972
20754,6,30.961239303766405
20755,6,30.961239303766405
20756,6,30.961239303766405
20757,7,32.87476366814371
20758,7,32.87476366814371
20759,6,29.284703720836486
2076,2,1.2358629028802273
20760,4,50.476528229796074
20761,4,45.57491364803249
20762,4,45.57491364803249
20763,3,30.711032927045135
20764,0,0
20765,1,1.5437452712113038
20766,1,1.5437452712113038
20767,1,1.5437452712113038
20768,1,1.5437452712113038
20769,1,1.5437452712113038
2077,1,0.8615241721643601
20770,1,1.5437452712113038
20771,4,45.57491364803249
20772,1,1.5437452712113038
20773,1,1.5437452712113038
20774,2,2.947941590088699
20775,2,2.947941590088699
20776,2,2.947941590088699
20777,2,2.947941590088699
20778,2,2.947941590088699
20779,2,2.947941590088699
2078,2,2.059785060767806
20780,3,4.861465954466001
20781,3,4.861465954466001
20782,2,3.3177206832546973
20783,2,3.3177206832546973
20784,5,16.08794858556653
20785,5,16.08794858556653
20786,4,45.57491364803249
20787,3,34.46078911804119
20788,1,1.5437452712113038
20789,3,17.68435541319102
2079,2,1.735880157016311
20790,4,36.37431348241849
20791,3,18.193683458690927
20792,3,4.861465954466001
20793,3,4.861465954466001
20794,4,19.597879777568323
20795,5,52.390052594173376
20796,2,16.649938187479624
20797,3,18.193683458690927
20798,3,18.193683458690927
20799,3,20.239998134786845
208,1,3.0332332457662092
2080,4,4.405334309304154
20800,7,32.87476366814371
20801,4,21.643973464610358
20802,2,5.5035843116845236
20803,2,3.3177206832546973
20804,7,31.595717757117775
20805,5,10.413944081040565
20806,7,27.06388226852019
20807,7,31.595717757117775
20808,7,32.87476366814371
20809,6,26.42940381516882
2081,3,3.3829952759179633
20810,5,11.692989992066495
20811,4,7.676304619110958
20812,3,6.907559641508036
20813,7,26.69108008826899
20814,7,26.69108008826899
20815,5,7.937980892211129
20816,4,7.169235914608207
20817,4,12.3877163927292
20818,4,12.3877163927292
20819,6,11.954666265166667
2082,5,5.071047632262527
20820,4,7.169235914608207
20821,3,5.765260584784695
20822,3,3.384468430684437
20823,3,3.504499260641076
20824,3,3.504499260641076
20825,3,5.765260584784695
20826,4,7.169235914608207
20827,5,7.937980892211129
20828,5,8.364606317859446
20829,5,8.364606317859446
2083,5,4.495162542076453
20830,6,23.101020140961765
20831,6,11.954666265166667
20832,7,26.69108008826899
20833,7,31.595717757117775
20834,7,31.595717757117775
20835,6,25.150357904142886
20836,2,2.538072261971596
20837,3,3.74734005517856
20838,3,3.74734005517856
20839,3,3.74734005517856
2084,3,2.8667508753268516
20840,2,2.538072261971596
20841,2,2.442344671588915
20842,4,5.076638678342162
20843,4,5.076638678342162
20844,2,2.538566416370566
20845,2,2.538566416370566
20846,2,2.538566416370566
20847,2,2.538566416370566
20848,3,4.079288600496668
20849,3,3.504499260641076
2085,1,0.6657133229583735
20850,3,3.504499260641076
20851,1,1.3292986231636024
20852,0,0
20853,2,4.659375531730684
20854,1,1.3292986231636024
20855,2,4.659375531730684
20856,2,4.659375531730684
20857,2,2.538566416370566
20858,2,2.538566416370566
20859,3,4.079288600496668
2086,6,5.08640665737594
20860,3,4.079288600496668
20861,3,6.200097715856787
20862,2,4.659375531730684
20863,4,7.283992835409939
20864,2,2.8700208072897047
20865,5,7.91847128876131
20866,5,7.91847128876131
20867,3,5.765260584784695
20868,5,7.91847128876131
20869,4,6.849155704337847
2087,1,0.8615241721643601
20870,5,13.471611512282351
20871,5,7.91847128876131
20872,4,7.283992835409939
20873,4,6.589172665597708
20874,3,5.954694212246337
20875,4,12.57715002019084
20876,5,13.211628473542211
20877,5,13.211628473542211
20878,4,9.88155156497513
20879,5,13.471611512282351
2088,0,0
20880,6,14.71342813426354
20881,3,8.948167549478844
20882,3,9.24707311162376
20883,5,13.471611512282351
20884,5,13.471611512282351
20885,4,12.3877163927292
20886,5,13.471611512282351
20887,4,12.088810830584285
20888,4,12.088810830584285
20889,5,13.172705950137438
2089,0,0
20890,4,12.088810830584285
20891,4,12.593512770849397
20892,4,7.542038094859407
20893,3,6.907559641508036
20894,2,5.5035843116845236
20895,3,6.642764705301007
20896,4,12.760518572980398
20897,4,13.367856741610217
20898,5,14.5070371352267
20899,5,14.5070371352267
209,1,3.0332332457662092
2090,0,0
20900,5,14.5070371352267
20901,4,7.884581327282195
20902,5,14.5070371352267
20903,5,14.5070371352267
20904,4,10.916977187919477
20905,4,10.916977187919477
20906,5,17.27648940625922
20907,5,17.27648940625922
20908,4,10.654033598314715
20909,4,10.816413295210921
2091,0,0
20910,5,16.08794858556653
20911,5,15.925568888670323
20912,5,16.08794858556653
20913,3,8.589255973610305
20914,2,2.947941590088699
20915,1,1.4041963188773952
20916,1,1.4041963188773952
20917,1,1.4041963188773952
20918,2,6.6757316092330035
20919,3,13.035243827572744
2092,0,0
20920,1,5.271535290355608
20921,2,11.63104750869535
20922,3,13.035243827572744
20923,3,13.035243827572744
20924,3,13.035243827572744
20925,4,14.948768191950046
20926,4,14.174424221189227
20927,4,14.174424221189227
20928,5,15.861636358190609
20929,4,10.590101067835
2093,1,0.8615241721643601
20930,4,17.146698168568964
20931,4,20.59702970611183
20932,4,14.722455964574126
20933,4,14.040432605377864
20934,3,12.901252211761381
20935,3,12.901252211761381
20936,3,12.901252211761381
20937,3,12.901252211761381
20938,3,12.901252211761381
20939,1,1.2702047030660324
2094,1,1.1558826236011925
20940,1,1.2702047030660324
20941,4,12.593512770849397
20942,3,9.003452823542174
20943,3,9.003452823542174
20944,4,13.012736778766138
20945,5,14.83394053157888
20946,5,17.18416879469466
